,id,symbol,entryPrice,size,createdAtE3,side,leverageE2,isIsolated,transactTimeE3,stopLossPrice,takeProfitPrice,orderCostE8,reCalcEntryPrice,positionEntryPrice,positionCycleVersion,crossSeq,closeFreeQtyX,minPositionCostE8,positionBalanceE8,traderID,leaderFollowerCount,createdAt,updatedAt,isClosed,SuccessCumCount,FailureCumCount,PredictionValue,PredictionLabel,PredictionProbability,PredictionProcessingStatus,TradeCummulationStatus,profit,traderName,closePrice,closedTime,startTime,closeStatus
7144,737326,PYTHUSDT,0.557,2200000000.0,1707761445375,Sell,5000.0,0,1707761458167,,,39130848,,0.55037143,0,80085657243,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-12 19:12:02,2024-02-12 19:12:02,1,0.0,0,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:26,2024-02-12 19:10:58,Correct
7145,737329,PYTHUSDT,0.5574,2200000000.0,1707767654226,Sell,5000.0,0,1707768104790,,,41545089,,0.55125,0,80107998528,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-12 21:08:21,2024-02-12 21:08:21,1,0.0,1,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:26,2024-02-12 21:01:45,Correct
7146,737332,PYTHUSDT,0.5673,2200000000.0,1707771649976,Sell,5000.0,0,1707771827474,,,56352245,,0.55303333,0,80119080678,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-12 22:08:13,2024-02-12 22:08:13,1,0.0,2,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:27,2024-02-12 22:03:47,Correct
7147,737335,PYTHUSDT,0.5666,2200000000.0,1707779352647,Sell,5000.0,0,1707779506228,,,48028881,,0.55655,0,80138061769,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 00:16:02,2024-02-13 00:16:02,1,0.0,3,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:27,2024-02-13 00:11:46,Correct
7148,737339,PYTHUSDT,0.573,2200000000.0,1707783373989,Sell,5000.0,0,1707783386018,,,54236876,,0.55781538,0,80148296656,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 01:17:38,2024-02-13 01:17:38,1,0.0,4,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:27,2024-02-13 01:16:26,Correct
7149,737340,PYTHUSDT,0.575,2100000000.0,1707783405239,Sell,5000.0,0,1707783548496,,,74962417,,0.55899088,0,80148799296,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 01:23:33,2024-02-13 01:23:33,1,0.0,5,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:28,2024-02-13 01:19:08,Correct
7150,737342,PYTHUSDT,0.5776,2100000000.0,1707784784009,Sell,5000.0,0,1707784827250,,,59493284,,0.56018232,0,80153292395,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 01:47:06,2024-02-13 01:47:06,1,0.0,6,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:28,2024-02-13 01:40:27,Correct
7151,737343,PYTHUSDT,0.5798,2100000000.0,1707785611737,Sell,5000.0,0,1707785645425,,,68212277,,0.56219919,0,80155354202,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 01:59:21,2024-02-13 01:59:21,1,0.0,7,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:28,2024-02-13 01:54:05,Correct
7152,737344,PYTHUSDT,0.5761,2100000000.0,1707785520069,Sell,5000.0,0,1707785591107,,,67776980,,0.56219919,0,80155228945,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 01:59:21,2024-02-13 01:59:21,1,0.0,8,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:28,2024-02-13 01:53:11,Correct
7153,737349,PYTHUSDT,0.5864,2100000000.0,1707788757002,Sell,5000.0,0,1707788850074,,,74784891,,0.56349898,0,80164689938,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 02:48:52,2024-02-13 02:48:52,1,0.0,9,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:29,2024-02-13 02:47:30,Correct
7154,737351,PYTHUSDT,0.5739,2200000000.0,1707790604735,Sell,5000.0,0,1707790773132,,,47178105,,0.56405303,0,80170030885,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 03:22:46,2024-02-13 03:22:46,1,0.0,10,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:29,2024-02-13 03:19:33,Correct
7155,737352,PYTHUSDT,0.5752,2100000000.0,1707791862986,Sell,5000.0,0,1707791895668,,,46773118,,0.5645924,0,80172816654,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 03:41:29,2024-02-13 03:41:29,1,0.0,11,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:29,2024-02-13 03:38:16,Correct
7156,737355,PYTHUSDT,0.5788,2100000000.0,1707796516541,Sell,5000.0,0,1707796780147,,,59052306,,0.56524813,0,80185530041,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 05:07:16,2024-02-13 05:07:16,1,0.0,12,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:29,2024-02-13 04:59:40,Correct
7157,737356,PYTHUSDT,0.5816,2100000000.0,1707797891623,Sell,5000.0,0,1707798048737,,,58376831,,0.56596954,0,80188430232,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-13 05:27:19,2024-02-13 05:27:19,1,0.0,13,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:30,2024-02-13 05:20:49,Correct
7158,737505,PYTHUSDT,0.652,2000000000.0,1707902803801,Sell,5000.0,0,1707902894271,,,165998775,,0.5889514,0,80490819180,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 10:30:45,2024-02-14 10:30:45,1,0.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:30,2024-02-14 10:28:14,Correct
7159,737522,PYTHUSDT,0.6462,2000000000.0,1707905053070,Sell,5000.0,0,1707905211526,,,165210046,,0.59409223,0,80500485339,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 11:17:44,2024-02-14 11:17:44,1,1.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:30,2024-02-14 11:06:52,Correct
7160,737523,PYTHUSDT,0.644,2000000000.0,1707904964514,Sell,5000.0,0,1707905041825,,,164647585,,0.59409223,0,80499854638,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 11:17:44,2024-02-14 11:17:44,1,2.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:30,2024-02-14 11:04:02,Correct
7161,737524,PYTHUSDT,0.6462,2000000000.0,1707904139649,Sell,5000.0,0,1707904162546,,,165210046,,0.59409223,0,80496133522,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 11:17:44,2024-02-14 11:17:44,1,3.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:31,2024-02-14 10:49:23,Correct
7162,737525,PYTHUSDT,0.651,2000000000.0,1707903648767,Sell,5000.0,0,1707903685048,,,166437233,,0.59409223,0,80494184776,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 11:17:44,2024-02-14 11:17:44,1,4.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:31,2024-02-14 10:41:25,Correct
7163,737560,PYTHUSDT,0.6713,1900000000.0,1707915091365,Sell,5000.0,0,1707915786034,,,180262978,,0.59568674,0,80535072816,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 14:09:40,2024-02-14 14:09:40,1,5.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:31,2024-02-14 14:03:06,Correct
7164,737565,PYTHUSDT,0.6669,1900000000.0,1707916484987,Sell,5000.0,0,1707916941253,,,176092207,,0.59712769,0,80538403206,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 14:29:04,2024-02-14 14:29:04,1,6.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:31,2024-02-14 14:22:21,Correct
7165,737609,PYTHUSDT,0.6573,2000000000.0,1707927734287,Sell,5000.0,0,1707927793134,,,152731491,,0.59954944,0,80581283650,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 17:25:06,2024-02-14 17:25:06,1,7.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:31,2024-02-14 17:23:13,Correct
7166,737611,PYTHUSDT,0.6555,2000000000.0,1707927703414,Sell,5000.0,0,1707927722296,,,152313239,,0.59954944,0,80580895503,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 17:25:06,2024-02-14 17:25:06,1,8.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:32,2024-02-14 17:22:02,Correct
7167,737641,PYTHUSDT,0.659,2000000000.0,1707932292822,Sell,5000.0,0,1707932661732,,,154664442,,0.60073964,0,80596672727,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 18:50:58,2024-02-14 18:50:58,1,9.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:32,2024-02-14 18:44:22,Correct
7168,737642,PYTHUSDT,0.6564,2000000000.0,1707933074034,Sell,5000.0,0,1707933249310,,,145329590,,0.60183209,0,80598374153,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 18:57:30,2024-02-14 18:57:30,1,10.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:32,2024-02-14 18:54:09,Correct
7169,737647,PYTHUSDT,0.6624,1900000000.0,1707935116507,Sell,5000.0,0,1707935534378,,,149988706,,0.60294075,0,80605529366,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 19:35:42,2024-02-14 19:35:42,1,11.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:33,2024-02-14 19:32:14,Correct
7170,737653,PYTHUSDT,0.6606,2000000000.0,1707938684709,Sell,5000.0,0,1707938913971,,,149819178,,0.60403072,0,80613699470,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 20:32:14,2024-02-14 20:32:14,1,12.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:33,2024-02-14 20:28:34,Correct
7171,737664,PYTHUSDT,0.66,2000000000.0,1707941017982,Sell,5000.0,0,1707941834456,,,146566523,,0.60506911,0,80620963288,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 21:22:25,2024-02-14 21:22:25,1,13.0,14,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:33,2024-02-14 21:17:14,Correct
7172,737804,PYTHUSDT,0.5572,2200000000.0,1707753853313,Sell,5000.0,0,1707754120618,,,134502805,,0.60506911,0,80050765272,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,14,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:33,2024-02-12 17:08:41,Correct
7173,737805,PYTHUSDT,0.5551,2200000000.0,1707749579781,Sell,5000.0,0,1707749780081,,,133995885,,0.60506911,0,80027702722,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,15,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:33,2024-02-12 15:56:20,Correct
7174,737806,PYTHUSDT,0.554,2200000000.0,1707749474004,Sell,5000.0,0,1707749568605,,,133730355,,0.60506911,0,80026888371,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,16,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:34,2024-02-12 15:52:49,Correct
7175,737808,PYTHUSDT,0.55,2200000000.0,1707743449634,Sell,5000.0,0,1707743649493,,,132764793,,0.60506911,0,80012458973,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,17,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:34,2024-02-12 14:14:09,Correct
7176,737810,PYTHUSDT,0.5406,2200000000.0,1707737698735,Sell,5000.0,0,1707737754096,,,130495722,,0.60506911,0,80000062033,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,18,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:34,2024-02-12 12:35:54,Correct
7177,737811,PYTHUSDT,0.5387,2200000000.0,1707737653766,Sell,5000.0,0,1707737694176,,,130037080,,0.60506911,0,79999851225,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:20:54,2024-02-14 22:20:54,1,14.0,19,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:35,2024-02-12 12:34:54,Correct
7178,737871,PYTHUSDT,0.6595,2000000000.0,1707946424445,Sell,5000.0,0,1707946533273,,,142591429,,0.60606056,0,80631050245,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 22:38:41,2024-02-14 22:38:41,1,14.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:35,2024-02-14 22:35:33,Correct
7179,737900,PYTHUSDT,0.6548,2000000000.0,1707950099735,Sell,5000.0,0,1707951295088,,,131557419,,0.60693247,0,80639875738,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-14 23:58:48,2024-02-14 23:58:48,1,15.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:35,2024-02-14 23:54:55,Correct
7180,737960,PYTHUSDT,0.6551,2000000000.0,1707956013492,Sell,5000.0,0,1707956169413,,,127529232,,0.607779,0,80650962575,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 01:21:28,2024-02-15 01:21:28,1,16.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:35,2024-02-15 01:16:09,Correct
7181,738021,PYTHUSDT,0.6665,1900000000.0,1707896745347,Sell,5000.0,0,1707897112642,,,121937255,,0.607779,0,80471065012,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:21:53,2024-02-15 02:21:53,1,17.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:36,2024-02-14 08:51:53,Correct
7182,738022,PYTHUSDT,0.6689,1900000000.0,1707893279362,Sell,5000.0,0,1707893472588,,,122376339,,0.607779,0,80463108773,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:21:53,2024-02-15 02:21:53,1,18.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:36,2024-02-14 07:51:13,Correct
7183,738026,PYTHUSDT,0.6543,1900000000.0,1707882750903,Sell,5000.0,0,1707883032103,,,119705245,,0.607779,0,80440555068,1900000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:21:53,2024-02-15 02:21:53,1,19.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:36,2024-02-14 04:57:12,Correct
7184,738068,PYTHUSDT,0.6492,2000000000.0,1707960450515,Sell,5000.0,0,1707960983461,,,109084673,,0.60849439,0,80670219519,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,20.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:36,2024-02-15 02:36:23,Correct
7185,738071,PYTHUSDT,0.6207,2000000000.0,1707872579314,Sell,5000.0,0,1707872656542,,,104295836,,0.60849439,0,80418341948,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,21.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:37,2024-02-14 02:04:17,Correct
7186,738072,PYTHUSDT,0.6189,2000000000.0,1707871272951,Sell,5000.0,0,1707871630596,,,103993383,,0.60849439,0,80415935667,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,22.0,20,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:37,2024-02-14 01:47:11,Correct
7187,738073,PYTHUSDT,0.6156,2100000000.0,1707870098624,Sell,5000.0,0,1707870166397,,,108610830,,0.60849439,0,80411976348,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,23.0,20,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:37,2024-02-14 01:22:46,Correct
7188,738075,PYTHUSDT,0.6121,2100000000.0,1707862950380,Sell,5000.0,0,1707863533377,,,107993322,,0.60849439,0,80397741804,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,23.0,21,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:37,2024-02-13 23:32:13,Correct
7189,738076,PYTHUSDT,0.6184,2000000000.0,1707860833141,Sell,5000.0,0,1707861037017,,,103909368,,0.60849439,0,80391920930,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,23.0,22,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:38,2024-02-13 22:50:37,Correct
7190,738078,PYTHUSDT,0.6181,2000000000.0,1707859472095,Sell,5000.0,0,1707859574886,,,103858959,,0.60849439,0,80388362768,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,24.0,22,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:38,2024-02-13 22:26:15,Correct
7191,738079,PYTHUSDT,0.6194,2000000000.0,1707858539497,Sell,5000.0,0,1707858766109,,,104077397,,0.60849439,0,80386114735,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,24.0,23,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:38,2024-02-13 22:12:46,Correct
7192,738080,PYTHUSDT,0.6012,2100000000.0,1707815803609,Sell,5000.0,0,1707816057821,,,106070226,,0.60849439,0,80230397012,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,23,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:38,2024-02-13 10:20:58,Correct
7193,738081,PYTHUSDT,0.6045,2100000000.0,1707812797870,Sell,5000.0,0,1707812816858,,,106652448,,0.60849439,0,80223008479,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,24,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:39,2024-02-13 09:26:57,Correct
7194,738082,PYTHUSDT,0.6018,2100000000.0,1707812564859,Sell,5000.0,0,1707812783618,,,106176084,,0.60849439,0,80222943301,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,25,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:39,2024-02-13 09:26:24,Correct
7195,738084,PYTHUSDT,0.6053,2100000000.0,1707805484388,Sell,5000.0,0,1707805585426,,,106793592,,0.60849439,0,80205595766,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,26,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:39,2024-02-13 07:26:25,Correct
7196,738085,PYTHUSDT,0.6028,2100000000.0,1707805424485,Sell,5000.0,0,1707805468074,,,106352515,,0.60849439,0,80205329046,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,27,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:39,2024-02-13 07:24:28,Correct
7197,738086,PYTHUSDT,0.584,2100000000.0,1707801757652,Sell,5000.0,0,1707801928366,,,106663455,,0.60849439,0,80197182598,2100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 02:42:28,2024-02-15 02:42:28,1,25.0,28,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:40,2024-02-13 06:25:28,Correct
7198,738106,PYTHUSDT,0.6417,2000000000.0,1707963253443,Sell,5000.0,0,1707963476338,,,93608515,,0.60958306,0,80679426495,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 03:22:15,2024-02-15 03:22:15,1,25.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:40,2024-02-15 03:17:56,Correct
7199,738162,PYTHUSDT,0.6373,2000000000.0,1707970620363,Sell,5000.0,0,1707971114393,,,78607508,,0.61043174,0,80702112608,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 05:33:01,2024-02-15 05:33:01,1,26.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:40,2024-02-15 05:25:14,Correct
7200,738180,PYTHUSDT,0.635,2000000000.0,1707972949718,Sell,5000.0,0,1707973103308,,,74785868,,0.61082234,0,80708018735,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 06:03:32,2024-02-15 06:03:32,1,27.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:40,2024-02-15 05:58:23,Correct
7201,738218,PYTHUSDT,0.6405,2000000000.0,1707963049768,Sell,5000.0,0,1707963139609,,,80909119,,0.61082234,0,80678415054,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 06:50:28,2024-02-15 06:50:28,1,28.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:41,2024-02-15 03:12:20,Correct
7202,738242,PYTHUSDT,0.6343,2000000000.0,1707976582832,Sell,5000.0,0,1707976613017,,,73310164,,0.61118975,0,80719292024,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 06:59:29,2024-02-15 06:59:29,1,29.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:41,2024-02-15 06:56:53,Correct
7203,738312,PYTHUSDT,0.6354,2000000000.0,1707978673419,Sell,5000.0,0,1707978975877,,,72446143,,0.61156279,0,80726032713,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 07:43:17,2024-02-15 07:43:17,1,30.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:41,2024-02-15 07:36:16,Correct
7204,738327,PYTHUSDT,0.6344,2000000000.0,1707966523762,Sell,5000.0,0,1707967012341,,,76481496,,0.61156279,0,80690217023,2000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 08:12:07,2024-02-15 08:12:07,1,31.0,29,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:41,2024-02-15 04:16:52,Correct
7205,738328,PYTHUSDT,0.5667,2200000000.0,1707777284297,Sell,5000.0,0,1707777460760,,,75151750,,0.61156279,0,80133499529,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 08:12:07,2024-02-15 08:12:07,1,32.0,29,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:42,2024-02-12 23:37:41,Correct
7206,738331,PYTHUSDT,0.568,2200000000.0,1707778544227,Sell,5000.0,0,1707778647933,,,79819385,,0.61156279,0,80135816840,2200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 08:22:17,2024-02-15 08:22:17,1,32.0,30,,,,,0,0,Puppy,0.61838,2024-02-15 23:02:42,2024-02-12 23:57:28,Correct
7207,738505,PYTHUSDT,0.6442,3400000000.0,1707995564253,Sell,5000.0,0,1707996838458,,,154398970,,0.61318748,0,80776241505,3400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 12:41:12,2024-02-15 12:41:12,1,32.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:42,2024-02-15 12:33:58,Correct
7208,738569,PYTHUSDT,0.6342,3500000000.0,1707999479156,Sell,5000.0,0,1707999630307,,,116807896,,0.61421177,0,80787222043,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 13:25:12,2024-02-15 13:25:12,1,33.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:42,2024-02-15 13:20:30,Correct
7209,738642,PYTHUSDT,0.6356,3500000000.0,1708004325079,Sell,5000.0,0,1708004591667,,,118473659,,0.61520591,0,80803087261,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 14:48:36,2024-02-15 14:48:36,1,34.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:42,2024-02-15 14:43:12,Correct
7210,739064,PYTHUSDT,0.6274,3500000000.0,1708011420123,Sell,5000.0,0,1708011453199,,,84922238,,0.61574753,0,80836055695,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 16:39:34,2024-02-15 16:39:34,1,35.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:43,2024-02-15 16:37:33,Correct
7211,739149,PYTHUSDT,0.6293,3500000000.0,1708011470690,Sell,5000.0,0,1708011511973,,,81652935,,0.61632388,0,80836458726,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 16:45:53,2024-02-15 16:45:53,1,36.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:43,2024-02-15 16:38:32,Correct
7212,739248,PYTHUSDT,0.623,3500000000.0,1708012019240,Sell,5000.0,0,1708012091760,,,62528405,,0.61659621,0,80840750666,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 16:53:43,2024-02-15 16:53:43,1,37.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:43,2024-02-15 16:48:12,Correct
7213,739277,PYTHUSDT,0.627,3500000000.0,1708012274431,Sell,5000.0,0,1708012433966,,,78184314,,0.61700398,0,80843130668,3500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 17:00:33,2024-02-15 17:00:33,1,38.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:43,2024-02-15 16:53:54,Correct
7214,739495,PYTHUSDT,0.6258,200000000.0,1708014626327,Sell,5000.0,0,1708014626327,,,4436813,,0.61701381,0,80855610123,200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-15 17:31:48,2024-02-15 17:31:48,1,39.0,31,,,,,0,1,Puppy,0.61838,2024-02-15 23:02:44,2024-02-15 17:30:26,Correct
